,_id,call_id_hash,service,priority,priority_desc,call_quarter,call_year,description_short,city_code,city_name,geoid,census_block_group_center__x,census_block_group_center__y
26008,26009,096D1D46F8D00EE08A68688C476BFF,EMS,E3,EMS Standard Basic Life Support response,Q2,2017.0,ASSAULT,WBG,WILKINSBURG,420035606001.0,-79.8834947407323,40.4419755631788
26065,26066,097C660257754915BA5C3B068D0B41,EMS,E3,EMS Standard Basic Life Support response,Q2,2018.0,ASSAULT,PGH,PITTSBURGH,420031207002.0,-79.9050734006901,40.4569792758943
26073,26074,098001D9A1D4BD4E88F88992C6FAAB,EMS,E3,EMS Standard Basic Life Support response,Q1,2020.0,ASSAULT,NBR,NORTH BRADDOCK,420035120002.0,-79.8455968241038,40.4068394349331
26188,26189,079C38029A6A4AD2B2F1ED17549562,EMS,E3,EMS Standard Basic Life Support response,Q2,2018.0,ASSAULT,MTL,MOUNT LEBANON,420034733002.0,-80.0380814425673,40.3821285642623
26202,26203,0985F367AE60B0D25387CAD20B5E73,EMS,E3,EMS Standard Basic Life Support response,Q1,2016.0,ASSAULT,ROS,ROSS,420034294001.0,-80.0331496843519,40.5448507804134
26339,26340,07A56849B8F3324254DFDD8ADD85B8,EMS,E3,EMS Standard Basic Life Support response,Q1,2018.0,ASSAULT,PGH,PITTSBURGH,420031203002.0,-79.9005408747582,40.4667509908845
26354,26355,07ADF1E9FB672766F2188E82BE6F76,EMS,E3,EMS Standard Basic Life Support response,Q4,2019.0,ASSAULT,MIL,MILLVALE,420034270003.0,-79.9762198376255,40.4813983353046
26638,26639,07C9D86A705B89D9AC5D165014A2FC,EMS,E3,EMS Standard Basic Life Support response,Q4,2017.0,ASSAULT,PGH,PITTSBURGH,420033001006.0,-79.9939401230778,40.408858318253
26648,26649,051521743078997B97EB8EE1026352,EMS,E3,EMS Standard Basic Life Support response,Q2,2016.0,ASSAULT,CHU,CHURCHILL,420035190001.0,-79.833666807722,40.4359159854827
26655,26656,051947CB4A9D5ABF6426D714AEDFD7,EMS,E2,EMS Standard Advanced Life Support response,Q3,2019.0,ASSAULT,PGH,PITTSBURGH,420030405001.0,-79.9542364969088,40.440688456109
26665,26666,09AB859C595B87108009D1C0B595FE,EMS,E3,EMS Standard Basic Life Support response,Q1,2019.0,ASSAULT,PGH,PITTSBURGH,420030201002.0,-80.0042531259759,40.4434807489034
26680,26681,051BC2D329739B75DB584D8385A519,EMS,E3,EMS Standard Basic Life Support response,Q4,2017.0,ASSAULT,MTO,MOUNT OLIVER,420034810003.0,-79.9884095973828,40.4100417640001
26690,26691,051EDCC61DD4489AD429CF3E9CDA72,EMS,E3,EMS Standard Basic Life Support response,Q2,2016.0,ASSAULT,PGH,PITTSBURGH,420032107002.0,-80.0264675111689,40.4578787012252
26753,26754,07E12BE8FE5B123B847ECBDD17AF8F,EMS,E3,EMS Standard Basic Life Support response,Q2,2018.0,ASSAULT,PGH,PITTSBURGH,420031803003.0,-79.9927457257234,40.4191984901289
26818,26819,07CBF1BB8D276974FFFF4423FC5210,EMS,E2,EMS Standard Advanced Life Support response,Q4,2017.0,ASSAULT,PGH,PITTSBURGH,420032609001.0,-80.0025995579402,40.4776416082678
26961,26962,09C56DACD7EBAC6F0F728D149FE4DE,EMS,E2,EMS Standard Advanced Life Support response,Q2,2015.0,ASSAULT,NBR,NORTH BRADDOCK,420035128001.0,-79.8554733758734,40.3992169472337
26967,26968,063892C2150AB4324616AB5DA64A2A,EMS,E3,EMS Standard Basic Life Support response,Q3,2017.0,ASSAULT,PGH,PITTSBURGH,420035624004.0,-80.005034104991,40.4187791554502
27100,27101,065AC09D009E46CBBCAF0B8D8BBD97,EMS,E2,EMS Standard Advanced Life Support response,Q4,2015.0,ASSAULT,PGH,PITTSBURGH,420031702003.0,-79.9852109036637,40.4272794519788
27180,27181,065E8E61A8ED6A690B94A4987C8DEF,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q4,2019.0,ASSAULT,RKS,MCKEES ROCKS,420034639002.0,-80.07035480676,40.4640371140054
27208,27209,0805721FFFCCF76AB759FFC599EF70,EMS,E3,EMS Standard Basic Life Support response,Q3,2017.0,ASSAULT,PVU,PORT VUE,420035003001.0,-79.869224447753,40.3411161398012
27218,27219,07D27BD5251EDB1FBB9B45C42BCE31,EMS,E3,EMS Standard Basic Life Support response,Q3,2018.0,ASSAULT,PGH,PITTSBURGH,420039806001.0,-80.0280138804104,40.4519930959565
27296,27297,07E21DAE9BDA899956E7F1322121D8,EMS,E2,EMS Standard Advanced Life Support response,Q4,2019.0,ASSAULT,SFT,SOUTH FAYETTE,420034560031.0,-80.1586522726936,40.3354282746599
27302,27303,067350FB593B8EFFCB0525398EE448,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q1,2015.0,ASSAULT,PGH,PITTSBURGH,420035623005.0,-79.9369153078026,40.4143036800061
27339,27340,09F28BCD00848F1B82A84ADC7FB71E,EMS,E3,EMS Standard Basic Life Support response,Q2,2016.0,ASSAULT,PGH,PITTSBURGH,420031304001.0,-79.8888803582365,40.4543436751335
27410,27411,054F34E6767EDEEFFB4CDD7573ADAD,EMS,E3,EMS Standard Basic Life Support response,Q2,2016.0,ASSAULT,MUN,MUNHALL,420034843001.0,-79.8968108056924,40.406531933869
27417,27418,09FE32A7361926275506559C725469,EMS,E3,EMS Standard Basic Life Support response,Q3,2017.0,ASSAULT,PGH,PITTSBURGH,420033206001.0,-80.0068225564224,40.3971446345386
27424,27425,0A00DC16DDEFCF32EB8405D73D3E9B,EMS,E3,EMS Standard Basic Life Support response,Q2,2018.0,ASSAULT,PEN,PENN HILLS,420035237021.0,-79.8021951829553,40.496667700426
27427,27428,0A034D14520286C62599FA4BD19262,EMS,E3,EMS Standard Basic Life Support response,Q1,2018.0,ASSAULT,PGH,PITTSBURGH,420031115003.0,-79.9256163701344,40.4617017281422
27669,27670,0A263B8D366F18BAD95D214B68B706,EMS,E3,EMS Standard Basic Life Support response,Q1,2019.0,ASSAULT,PGH,PITTSBURGH,420030201003.0,-79.9991080518783,40.441376707381
27672,27673,081F0CCAE6D5E81FF5006B75F3D411,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q1,2020.0,ASSAULT,SHP,SHARPSBURG,420034240003.0,-79.9334702858186,40.4946715082425
27769,27770,082A757CF7EB00CFD36AC42D84BD56,EMS,E3,EMS Standard Basic Life Support response,Q2,2016.0,ASSAULT,WHI,WHITEHALL,420034771001.0,-80.003146486192,40.3640623908778
27979,27980,0A46E4C7C901A5E95424501AE92435,EMS,E2,EMS Standard Advanced Life Support response,Q3,2018.0,ASSAULT,MCK,MCKEESPORT,420035524002.0,-79.8377427154878,40.332303141614
28016,28017,08538D1C3DEF26115A72BFC8592537,EMS,E3,EMS Standard Basic Life Support response,Q3,2019.0,ASSAULT,PGH,PITTSBURGH,420030806002.0,-79.9397436828786,40.4582872415778
28070,28071,055DE25F018CBDEE7603AB20D780EC,EMS,E3,EMS Standard Basic Life Support response,Q1,2020.0,ASSAULT,PEN,PENN HILLS,420035234006.0,-79.8276551315689,40.4602026949907
28178,28179,07FB803AF581F2C090691A607CE205,EMS,E3,EMS Standard Basic Life Support response,Q1,2018.0,ASSAULT,STO,STOWE,420034626004.0,-80.0747528233027,40.4712840861788
28315,28316,0872ADAD134B7D8CFB727A74BED8E8,EMS,E2,EMS Standard Advanced Life Support response,Q2,2015.0,ASSAULT,MIL,MILLVALE,420034270003.0,-79.9762198376255,40.4813983353046
28360,28361,08677B689A6BB2F18C9FD7264F1827,EMS,E3,EMS Standard Basic Life Support response,Q4,2015.0,ASSAULT,PGH,PITTSBURGH,420030901002.0,-79.9639700319174,40.4744944806125
28471,28472,0736F30C5E0C2CE8A33EE8586A42BC,EMS,E2,EMS Standard Advanced Life Support response,Q3,2019.0,ASSAULT,STO,STOWE,420034621003.0,-80.0745974977813,40.481019102708
28530,28531,0579105428F1C05822B2655C7F868D,EMS,E3,EMS Standard Basic Life Support response,Q3,2015.0,ASSAULT,PEN,PENN HILLS,420035232001.0,-79.8546393115925,40.4671320421789
28537,28538,05819996CDA8AD14F70DFACB8FA4D7,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q4,2018.0,ASSAULT,HOM,HOMESTEAD,420034838002.0,-79.9106568532789,40.4095567426057
28539,28540,058453FDE28AE068C22ED9792EBC5D,EMS,E3,EMS Standard Basic Life Support response,Q2,2018.0,ASSAULT,PGH,PITTSBURGH,420031918004.0,-80.0262835876413,40.393514112433
28575,28576,0871E9721E51AD112A168EBC66AB75,EMS,E3,EMS Standard Basic Life Support response,Q2,2016.0,ASSAULT,MCK,MCKEESPORT,420035509002.0,-79.8563327716155,40.3476788398104
28661,28662,07568523A5032A583EBC51D967FB08,EMS,E3,EMS Standard Basic Life Support response,Q1,2018.0,ASSAULT,STO,STOWE,420034626004.0,-80.0747528233027,40.4712840861788
28812,28813,0A864BC1E1AAA39C36F1F380B3E05A,EMS,E3,EMS Standard Basic Life Support response,Q4,2017.0,ASSAULT,ROB,ROBINSON,420034592013.0,-80.1350953643623,40.4407528406057
28824,28825,0A8EFDE7DEC83A0B777C7C4C46059A,EMS,E3,EMS Standard Basic Life Support response,Q1,2018.0,ASSAULT,ELT,ELIZABETH TOWNSHIP,420034961021.0,-79.8673767607088,40.2585060736121
28867,28868,08A294FA9EC3322C708E80F0D50176,EMS,E3,EMS Standard Basic Life Support response,Q2,2018.0,ASSAULT,RAN,RANKIN,420035140002.0,-79.8825913722838,40.4110296575679
28904,28905,0895BA9296DE02670F4A37A58C2992,EMS,E3,EMS Standard Basic Life Support response,Q1,2015.0,ASSAULT,STO,STOWE,420034626004.0,-80.0747528233027,40.4712840861788
29144,29145,06E2A27E195FA55375DF80C2D2F111,EMS,E3,EMS Standard Basic Life Support response,Q3,2019.0,ASSAULT,PGH,PITTSBURGH,420031702001.0,-79.9916743844978,40.4299757205122
29183,29184,0A97BF7CCFA4EC505021AAB7F36F95,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q3,2019.0,ASSAULT,PGH,PITTSBURGH,420031608001.0,-79.9707758461244,40.4229787615233
29225,29226,08BE60BA00290971F789A3767F786B,EMS,E3,EMS Standard Basic Life Support response,Q3,2015.0,ASSAULT,BWB,BALDWIN BORO,420034801014.0,-79.9777788363997,40.33940482629
29274,29275,08CDC10B2F8D039045EE8A756E89AE,EMS,E2,EMS Standard Advanced Life Support response,Q3,2016.0,ASSAULT,RKS,MCKEES ROCKS,420034644003.0,-80.0604463648564,40.4658455341601
29317,29318,079657C1C17C55F504458891864826,EMS,E3,EMS Standard Basic Life Support response,Q3,2019.0,ASSAULT,PGH,PITTSBURGH,420031301003.0,-79.898793729132,40.4613224593048
29324,29325,06E6D5D8DE422EF52FB57561A7C4CC,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q1,2017.0,ASSAULT,SCT,SCOTT,420034706002.0,-80.0883830144782,40.3982950230706
29446,29447,08DB08DEFF495D2DF98268FB3552F4,EMS,E3,EMS Standard Basic Life Support response,Q1,2019.0,ASSAULT,COR,CORAOPOLIS,420034508001.0,-80.1671643942786,40.5215847511651
29471,29472,0AB9C97084C81541B54DA1587576BB,EMS,E3,EMS Standard Basic Life Support response,Q2,2016.0,ASSAULT,OHA,O'HARA,420034212001.0,-79.9273241766524,40.5085409160102
29473,29474,0ABB39DFAEB8648178A6497AC08B23,EMS,E3,EMS Standard Basic Life Support response,Q1,2015.0,ASSAULT,ETN,ETNA,420034250002.0,-79.9526246707945,40.5035920201758
29578,29579,0AD13C5AC8519E433B025EDFDDFAC2,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q2,2019.0,ASSAULT,PGH,PITTSBURGH,420031301003.0,-79.898793729132,40.4613224593048
29722,29723,083C030ECDCF3604053C9BE5B8617A,EMS,E3,EMS Standard Basic Life Support response,Q1,2020.0,ASSAULT,PGH,PITTSBURGH,420031203001.0,-79.903855677616,40.4704348487291
29744,29745,08EE331C399A06989DDC8853C0E2C5,EMS,E3,EMS Standard Basic Life Support response,Q4,2015.0,ASSAULT,STO,STOWE,420034626002.0,-80.0779302724981,40.476525425389
29762,29763,08EF7B67471F57702050D2D54A5F3C,EMS,E3,EMS Standard Basic Life Support response,Q1,2020.0,ASSAULT,PEN,PENN HILLS,420035234006.0,-79.8276551315689,40.4602026949907
30032,30033,0AF0CDB4A6EACD801D659F14C3783C,EMS,E3,EMS Standard Basic Life Support response,Q2,2019.0,ASSAULT,PGH,PITTSBURGH,420030201001.0,-80.0067293864748,40.439640377002
30087,30088,09220EFD1C23CA97A49308AEF1D0CD,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q2,2015.0,ASSAULT,PGH,PITTSBURGH,420031609002.0,-79.9619369227734,40.4225256077526
30101,30102,0717FC3AAB9DC8550DD73AFF4653A9,EMS,E3,EMS Standard Basic Life Support response,Q1,2019.0,ASSAULT,PGH,PITTSBURGH,420030201001.0,-80.0067293864748,40.439640377002
30123,30124,071EDFAA1EC5A39CFB2D1407D8BB48,EMS,E3,EMS Standard Basic Life Support response,Q2,2019.0,ASSAULT,RKS,MCKEES ROCKS,420034639001.0,-80.0767415870676,40.4676819993495
30166,30167,08605172FA0EE13C78D3A1D99060FD,EMS,E3,EMS Standard Basic Life Support response,Q1,2019.0,ASSAULT,SHP,SHARPSBURG,420034240003.0,-79.9334702858186,40.4946715082425
30232,30233,05D04A50D98BAE95B7BC9224E97B57,EMS,E2,EMS Standard Advanced Life Support response,Q4,2019.0,ASSAULT,MCK,MCKEESPORT,420035521002.0,-79.8650780279697,40.3437082905351
30247,30248,0914EEBD7454C9C218F04808DBD188,EMS,E2,EMS Standard Advanced Life Support response,Q2,2016.0,ASSAULT,PGH,PITTSBURGH,420031301001.0,-79.8838429825241,40.4578426089047
30384,30385,0876A08A8CBE03E6C3AEAFE9A29608,EMS,E3,EMS Standard Basic Life Support response,Q1,2015.0,ASSAULT,PGH,PITTSBURGH,420030901001.0,-79.9598485839436,40.4761803804053
30414,30415,07DAD4F7DD43810CE13CFD2059A280,EMS,E2,EMS Standard Advanced Life Support response,Q3,2019.0,ASSAULT,PGH,PITTSBURGH,420031301001.0,-79.8838429825241,40.4578426089047
30431,30432,0AFAFCD2F76F2CB7738C94E117F55C,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q1,2018.0,ASSAULT,PGH,PITTSBURGH,420031203001.0,-79.903855677616,40.4704348487291
30442,30443,0B016E56CC80F2ADE6971382002621,EMS,E3,EMS Standard Basic Life Support response,Q3,2015.0,ASSAULT,PGH,PITTSBURGH,420030510001.0,-79.9712180824787,40.4419441612595
30498,30499,0734431A30C1BEBD1A03E37160881C,EMS,E3,EMS Standard Basic Life Support response,Q2,2016.0,ASSAULT,PGH,PITTSBURGH,420032507001.0,-80.0218664821257,40.4599490612354
30719,30720,0958B7FD69077583BA926F509A719D,EMS,E2,EMS Standard Advanced Life Support response,Q3,2017.0,ASSAULT,PGH,PITTSBURGH,420031304002.0,-79.8891664954052,40.4508339085488
30831,30832,096E3812CB13AEDFD69300BEB3DD70,EMS,E3,EMS Standard Basic Life Support response,Q1,2015.0,ASSAULT,PGH,PITTSBURGH,420032901001.0,-79.9944800794115,40.401749585794
30852,30853,07FC4A64BA45A62DC7F63258845EA6,EMS,E3,EMS Standard Basic Life Support response,Q2,2018.0,ASSAULT,PGH,PITTSBURGH,420031702003.0,-79.9852109036637,40.4272794519788
30884,30885,05F8CCDB8DF66AE9331151088544C9,EMS,E3,EMS Standard Basic Life Support response,Q4,2015.0,ASSAULT,WIM,WILMERDING,420035080001.0,-79.8103442532946,40.3970594609367
30963,30964,0952A1C552C04708537626669088CE,EMS,E2,EMS Standard Advanced Life Support response,Q3,2018.0,ASSAULT,ING,INGRAM,420034643002.0,-80.0712571749565,40.4462750842632
31046,31047,06081D7BEF9F97E7030444D41467BE,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q3,2017.0,ASSAULT,HOM,HOMESTEAD,420034838002.0,-79.9106568532789,40.4095567426057
31053,31054,0609DBC385488DE815815FEFA6021A,EMS,E1,EMS Advanced Life Support life threatening response,Q3,2018.0,ASSAULT,PGH,PITTSBURGH,420031911001.0,-80.0231211220072,40.4314561986921
31106,31107,076445AACE090F78698B2F3D4AA8D0,EMS,E3,EMS Standard Basic Life Support response,Q1,2019.0,ASSAULT,KEN,KENNEDY,420034600012.0,-80.1161951413175,40.4900478775054
31149,31150,09629E14DE96ABEAB3914C84C27DA5,EMS,E2,EMS Standard Advanced Life Support response,Q4,2016.0,ASSAULT,NBR,NORTH BRADDOCK,420035128001.0,-79.8554733758734,40.3992169472337
31292,31293,098C73C0DB01EE574470D475389118,EMS,E3,EMS Standard Basic Life Support response,Q3,2017.0,ASSAULT,PGH,PITTSBURGH,420032701002.0,-80.0463655725058,40.4824076190694
31365,31366,08AEFA9B5FD05B3863E45C57C36D60,EMS,E3,EMS Standard Basic Life Support response,Q2,2015.0,ASSAULT,MCK,MCKEESPORT,420035509002.0,-79.8563327716155,40.3476788398104
31544,31545,078711FFBA866A887A3736F27CF647,EMS,E3,EMS Standard Basic Life Support response,Q3,2016.0,ASSAULT,MTO,MOUNT OLIVER,420034810004.0,-79.9851784350152,40.4078061239192
31599,31600,0B439852F5B276119A0D39BE692D44,EMS,E3,EMS Standard Basic Life Support response,Q2,2019.0,ASSAULT,PGH,PITTSBURGH,420031803002.0,-79.9928136350109,40.4209011155065
31651,31652,08C0E7FF9C62DF7D212061CBBD81C9,EMS,E3,EMS Standard Basic Life Support response,Q2,2016.0,ASSAULT,PGH,PITTSBURGH,420032814002.0,-80.050197537515,40.4462584701274
31671,31672,08C9C745A492A96D05C84A274A71F3,EMS,E3,EMS Standard Basic Life Support response,Q4,2015.0,ASSAULT,CLA,CLAIRTON,420034928001.0,-79.8858596831381,40.2947158209421
31681,31682,081FC25637A3B9B4D15D92095A1FF4,EMS,E3,EMS Standard Basic Life Support response,Q4,2018.0,ASSAULT,WBG,WILKINSBURG,420035605002.0,-79.8909967626754,40.4366139231214
31962,31963,09C38084A40CD1BE69DDE1396CCED5,EMS,E3,EMS Standard Basic Life Support response,Q1,2019.0,ASSAULT,PGH,PITTSBURGH,420030804001.0,-79.9441162271497,40.457438232822
32077,32078,09D5D8F36796176CEA6604736627A8,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q3,2019.0,ASSAULT,PGH,PITTSBURGH,420031702002.0,-79.9805533254415,40.4315391729821
32108,32109,08DCB89E9F91A5EA683E925616D806,EMS,E3,EMS Standard Basic Life Support response,Q1,2020.0,ASSAULT,PGH,PITTSBURGH,420030201006.0,-79.9970207258277,40.4450860046541
32200,32201,08E1B8E80F878D3AF911B3C9DDE3FA,EMS,E3,EMS Standard Basic Life Support response,Q2,2016.0,ASSAULT,MCK,MCKEESPORT,420035512001.0,-79.8397683818266,40.3511301379603
32351,32352,07CBBDF2BD274A9599C6DDA4612C56,EMS,E3,EMS Standard Basic Life Support response,Q2,2017.0,ASSAULT,RKS,MCKEES ROCKS,420034639001.0,-80.0767415870676,40.4676819993495
32374,32375,0B868FEDE69A4FC1296F5D7160926F,EMS,E3,EMS Standard Basic Life Support response,Q3,2016.0,ASSAULT,BRE,BRENTWOOD,420034781004.0,-79.9834442316004,40.37576866795
32486,32487,084DF6F083BE0B72BA4F5488C21D2D,EMS,E3,EMS Standard Basic Life Support response,Q2,2019.0,ASSAULT,HAR,HARMAR,420034190002.0,-79.8127268398948,40.5474351814567
32661,32662,09FE6A23410F4ADF71992E50A6B150,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q4,2019.0,ASSAULT,MCK,MCKEESPORT,420035509002.0,-79.8563327716155,40.3476788398104
32670,32671,07DA01CE93DB5E828530DA977F6A75,EMS,E3,EMS Standard Basic Life Support response,Q3,2019.0,ASSAULT,PGH,PITTSBURGH,420030201003.0,-79.9991080518783,40.441376707381
32675,32676,07DB2B2900BD24CF185ED0AD9F038A,EMS,E3,EMS Standard Basic Life Support response,Q2,2018.0,ASSAULT,CLA,CLAIRTON,420034929002.0,-79.896966203045,40.2884109078957
32703,32704,07E27AE7A26B122F208D04BD9A29CE,EMS,E3,EMS Standard Basic Life Support response,Q4,2015.0,ASSAULT,PGH,PITTSBURGH,420031304001.0,-79.8888803582365,40.4543436751335
32991,32992,0932555A1A349A6AC24FA43FA6EE94,EMS,E2,EMS Standard Advanced Life Support response,Q1,2017.0,ASSAULT,PGH,PITTSBURGH,420031207001.0,-79.9032362347684,40.4610019107636
33024,33025,0A0C407551D686BACF58DDD465D978,EMS,E3,EMS Standard Basic Life Support response,Q3,2019.0,ASSAULT,PGH,PITTSBURGH,420031208002.0,-79.9121427022301,40.4589888728302
33115,33116,07FD845F280BA33529988F883193C5,EMS,E3,EMS Standard Basic Life Support response,Q1,2017.0,ASSAULT,CLA,CLAIRTON,420034927001.0,-79.8798133379644,40.3029168894403
33190,33191,080B59FB01B73BE540B4822FA5F833,EMS,E3,EMS Standard Basic Life Support response,Q1,2018.0,ASSAULT,PGH,PITTSBURGH,420031702004.0,-79.9793291650169,40.426990406177
33213,33214,080E10DA04561D976BC4C89C39F807,EMS,E3,EMS Standard Basic Life Support response,Q3,2017.0,ASSAULT,PEN,PENN HILLS,420035232004.0,-79.860467552529,40.4602184117964
33247,33248,0BAAA35D35F6C376167BA472E2BF72,EMS,E3,EMS Standard Basic Life Support response,Q3,2016.0,ASSAULT,PLE,PLEASANT HILLS,420034890024.0,-79.9759943776346,40.3303929381464
33255,33256,06BCFEC13F912997C5C674FF37D88D,EMS,E3,EMS Standard Basic Life Support response,Q1,2020.0,ASSAULT,BEL,BELLEVUE,420034311002.0,-80.051353223214,40.488218953678
33324,33325,086E9ECB04132FC4CDCBE92E446604,EMS,E3,EMS Standard Basic Life Support response,Q2,2019.0,ASSAULT,PGH,PITTSBURGH,420035625002.0,-80.0477567480552,40.4561398502725
33430,33431,06C69FD2231944F451E735161784E6,EMS,E2,EMS Standard Advanced Life Support response,Q1,2016.0,ASSAULT,PGH,PITTSBURGH,420032509002.0,-80.0039441708113,40.4641644597193
33647,33648,06D15371C8D475AFF1B263160A8F78,EMS,E3,EMS Standard Basic Life Support response,Q2,2016.0,ASSAULT,PGH,PITTSBURGH,420031017002.0,-79.9433733438057,40.4672503043035
33651,33652,06D60F2A5BA67F3AB271F4A66BA1F1,EMS,E3,EMS Standard Basic Life Support response,Q2,2015.0,ASSAULT,SFT,SOUTH FAYETTE,420034560032.0,-80.1294815034197,40.3450099086474
33693,33694,0BC5481981606CD03514F2B2570D07,EMS,E3,EMS Standard Basic Life Support response,Q3,2019.0,ASSAULT,PGH,PITTSBURGH,420035632002.0,-79.9979403555741,40.4535195307656
33763,33764,0BD06A3467002028A7EF5B25261C91,EMS,E3,EMS Standard Basic Life Support response,Q3,2016.0,ASSAULT,SHA,SHALER,420034272004.0,-79.9629713369719,40.4851572643419
33869,33870,09659A085EE5431AF380894F69B8C8,EMS,E3,EMS Standard Basic Life Support response,Q2,2018.0,ASSAULT,PGH,PITTSBURGH,420035623006.0,-79.9425975163817,40.4097657025565
33989,33990,06F67789E9286106C83ED5AFFEEC5F,EMS,E3,EMS Standard Basic Life Support response,Q2,2017.0,ASSAULT,MCK,MCKEESPORT,420035523003.0,-79.8481780586854,40.34207232751
34191,34192,0C014B42247262E454E09FD698792D,EMS,E3,EMS Standard Basic Life Support response,Q3,2015.0,ASSAULT,PGH,PITTSBURGH,420032814002.0,-80.050197537515,40.4462584701274
34220,34221,06F9F8FCD96A8790D2D873FEFEA9CB,EMS,E3,EMS Standard Basic Life Support response,Q1,2020.0,ASSAULT,PGH,PITTSBURGH,420035632002.0,-79.9979403555741,40.4535195307656
34248,34249,0A7F09C5DB2CDCEB181C2BEAE08B2A,EMS,E2,EMS Standard Advanced Life Support response,Q2,2019.0,ASSAULT,EPG,EAST PITTSBURGH,420035100001.0,-79.8371964447316,40.3967767466894
34259,34260,0A2DB7A757474A73F81375CDCF2078,EMS,E3,EMS Standard Basic Life Support response,Q3,2016.0,ASSAULT,PGH,PITTSBURGH,420030201001.0,-80.0067293864748,40.439640377002
